epoch,train_score,train_loss,best_epoch,best_value,early_stop_wait,learning_rate,epoch_time_sec,total_training_time_sec,avg_epoch_time_sec
96,15.748081934204102,-0.3090130284500122,94,15.746471133728027,2,1e-05,123.16791582107544,11875.007816314697,123.69799808661143
97,15.746307946472168,-0.31073760128974914,97,15.746307946472168,0,1e-05,123.27774119377136,11998.504085302353,123.6959184051789
98,15.74700874053955,-0.3103642009830475,97,15.746307946472168,1,1e-05,123.15137696266174,12121.775765419006,123.69158944305109
99,15.746047651367187,-0.3113362535095215,99,15.746047651367187,0,1e-05,123.88047218322754,12245.776689529419,123.69471403565069
100,15.747548822937011,-0.31084993944168093,99,15.746047651367187,1,1e-05,123.40796279907227,12369.30260515213,123.6930260515213
101,15.74722938232422,-0.3094181932258606,99,15.746047651367187,2,1e-05,123.110267162323,12492.74695444107,123.69056390535714
102,15.745880822448731,-0.30841841789245605,102,15.745880822448731,0,1e-05,123.24776148796082,12616.119759559631,123.68744862313365
103,15.740022188110352,-0.30927753973007205,103,15.740022188110352,0,1e-05,123.15265488624573,12739.396092414856,123.68345720791122
104,15.740833408203125,-0.30911823671340943,103,15.740022188110352,1,1e-05,123.24851036071777,12862.768505096436,123.68046639515804
105,15.741052475585937,-0.30897589694976807,103,15.740022188110352,2,1e-05,123.0485737323761,12985.941544532776,123.675633757455
106,15.743709236450195,-0.3084867959499359,103,15.740022188110352,3,1e-05,123.35239434242249,13109.537625074387,123.67488325541873
107,15.741800166015626,-0.30900426975250245,103,15.740022188110352,4,1e-05,123.4924738407135,13233.155278205872,123.67434839444739
108,15.741371726989746,-0.30821691878318785,103,15.740022188110352,5,1e-05,123.31541013717651,13356.593689203262,123.6721637889191
109,15.742761680297852,-0.3090460633945465,103,15.740022188110352,6,1e-05,122.58347868919373,13479.301117897034,123.66331300822966
110,15.74211865081787,-0.308947003660202,103,15.740022188110352,7,1e-05,122.55910801887512,13601.984530448914,123.65440482226285
111,15.741552134094238,-0.30860033522605895,103,15.740022188110352,8,1e-05,123.17345023155212,13725.493628263474,123.65309575012138
112,15.738676721191407,-0.3074393908786774,112,15.738676721191407,0,1e-05,123.53562068939209,13849.154696464539,123.65316693271909
113,15.741571370544433,-0.308463235502243,112,15.738676721191407,1,1e-05,123.43366599082947,13972.71734881401,123.65236591870806
114,15.740919143981934,-0.30779623491287234,112,15.738676721191407,2,1e-05,123.25790858268738,14096.107505083084,123.65006583406215
115,15.740801155700684,-0.3071132684421539,112,15.738676721191407,3,1e-05,123.2816002368927,14219.519531726837,123.64799592805946
116,15.736723053894043,-0.3070390339183807,116,15.736723053894043,0,1e-05,122.86264228820801,14342.632972478867,123.64338769378334
117,15.74083298828125,-0.3079119816684723,116,15.736723053894043,1,1e-05,123.16364884376526,14465.919401884079,123.64033676823999
118,15.738782133789062,-0.307692812833786,116,15.736723053894043,2,1e-05,123.14803981781006,14589.192518234253,123.63722473079875
119,15.740235068664552,-0.3054738167381287,116,15.736723053894043,3,1e-05,122.98244976997375,14712.298628807068,123.63276158661401
120,15.738701787109376,-0.3067919003677368,116,15.736723053894043,4,1e-05,123.01923727989197,14835.441680908203,123.62868067423503
121,15.740768290710449,-0.30663316780090333,116,15.736723053894043,5,1e-05,123.00804686546326,14958.784150362015,123.62631529224805
122,15.73894828704834,-0.3064245522975922,116,15.736723053894043,6,1e-05,123.11221671104431,15082.02445435524,123.62315126520689
123,15.738303361816406,-0.3061402869224548,116,15.736723053894043,7,1e-05,123.16830706596375,15205.322952747345,123.62051181095403
124,15.737115299987792,-0.30555483302116393,116,15.736723053894043,8,1e-05,122.87682628631592,15328.330134868622,123.6155656037792
125,15.736402216796876,-0.3061494552993774,125,15.736402216796876,0,1e-05,123.22376465797424,15451.681937932968,123.61345550346374
126,15.737396096496582,-0.30507812094688413,125,15.736402216796876,1,1e-05,123.18228387832642,15575.108395814896,123.61197139535632
127,15.735468963012694,-0.3047568336582184,127,15.735468963012694,0,1e-05,123.37221479415894,15698.608372688293,123.61108954872672
128,15.735999512023925,-0.3057130884552002,127,15.735468963012694,1,1e-05,123.25016045570374,15821.985678195953,123.60926311090589
129,15.736173129577637,-0.30381137946128844,127,15.735468963012694,2,1e-05,123.20311188697815,15945.32366490364,123.60716019305148
130,15.73513530822754,-0.3045422851467133,130,15.73513530822754,0,1e-05,123.17611169815063,16068.632884979248,123.60486834599422
131,15.733760473937988,-0.3053829494571686,131,15.733760473937988,0,1e-05,123.17026138305664,16192.243880033493,123.60491511475949
132,15.733153611145019,-0.3043961131668091,132,15.733153611145019,0,1e-05,122.98682427406311,16315.366553544998,123.60126176928028
133,15.735308325195312,-0.3046961357116699,132,15.733153611145019,1,1e-05,122.79730820655823,16438.29442381859,123.59619867532773
134,15.732588298950196,-0.30449267064094543,134,15.732588298950196,0,1e-05,122.51459622383118,16560.9368622303,123.58908106142016
135,15.733222311706543,-0.30320451058387754,134,15.732588298950196,1,1e-05,122.69949078559875,16683.763041734695,123.58342993877552
136,15.73409619140625,-0.3043089161682129,134,15.732588298950196,2,1e-05,122.88880610466003,16806.90766620636,123.58020342798794
137,15.732875469665528,-0.302765877199173,134,15.732588298950196,3,1e-05,122.76830577850342,16929.803153276443,123.5752054983682
138,15.730397596130372,-0.30332411716461183,138,15.730397596130372,0,1e-05,123.10652470588684,17053.036459684372,123.57272796872734
139,15.732897364196777,-0.3028953512096405,138,15.730397596130372,1,1e-05,123.12071919441223,17176.28177857399,123.57037250772655
140,15.731321470031737,-0.3015699760341644,138,15.730397596130372,2,1e-05,123.02576494216919,17299.4353017807,123.56739501271929
141,15.73056684173584,-0.3035897062110901,138,15.730397596130372,3,1e-05,123.51061058044434,17423.29210948944,123.5694475850315
142,15.733475432739258,-0.30468855090141295,138,15.730397596130372,4,1e-05,123.42079949378967,17546.845108032227,123.56933174670583
143,15.731663796691894,-0.30326422267913816,138,15.730397596130372,5,1e-05,123.27814364433289,17670.255912542343,123.56822316463177
144,15.728819567871094,-0.30305118337631226,144,15.728819567871094,0,1e-05,123.46652793884277,17793.954538822174,123.56912874182065
145,15.731613294067383,-0.3018366123867035,144,15.728819567871094,1,1e-05,123.3306314945221,17917.41630411148,123.56838830421711
146,15.732271382446289,-0.30156793663978576,144,15.728819567871094,2,1e-05,123.46617817878723,18041.138157606125,123.5694394356584
147,15.73042685546875,-0.30211682505607607,144,15.728819567871094,3,1e-05,123.229665517807,18164.498885154724,123.56801962690288
148,15.728111186828613,-0.30085864837646487,148,15.728111186828613,0,1e-05,123.30587649345398,18287.93713593483,123.56714281037047
149,15.730746542663574,-0.3016692831611633,148,15.728111186828613,1,1e-05,123.16802978515625,18411.235302209854,123.56533759872386
150,15.729935077819825,-0.30090183135032655,148,15.728111186828613,2,1e-05,123.24413752555847,18534.610771656036,123.56407181104024
151,15.728949526367188,-0.30017328506469726,148,15.728111186828613,3,1e-05,123.24634909629822,18658.21715259552,123.56435200394384
152,15.73063995361328,-0.29994656621932986,148,15.728111186828613,4,1e-05,123.16958808898926,18781.517438411713,123.56261472639285
153,15.727137840270997,-0.3016636765193939,153,15.727137840270997,0,1e-05,123.27162218093872,18904.927119255066,123.56161515852985
154,15.729281624145507,-0.3005701309108734,153,15.727137840270997,1,1e-05,123.43103170394897,19028.496022462845,123.56166248352497
155,15.727016174316406,-0.30091282378196715,155,15.727016174316406,0,1e-05,123.07283854484558,19151.699157238007,123.55934940153553
156,15.726153975219727,-0.3002426205635071,156,15.726153975219727,0,1e-05,123.18653869628906,19275.14685034752,123.55863365607384
157,15.728998769226074,-0.3001698860549927,156,15.726153975219727,1,1e-05,123.06815242767334,19398.342802762985,123.55632358447761
158,15.72846396484375,-0.29930321474075317,156,15.726153975219727,2,1e-05,123.1788272857666,19521.651745557785,123.55475788327712
159,15.728263784179687,-0.299993378868103,156,15.726153975219727,3,1e-05,123.59257888793945,19645.37541127205,123.55582019667955
160,15.724634099121094,-0.3000542219257355,160,15.724634099121094,0,1e-05,123.57680225372314,19769.08372759819,123.55677329748869
