epoch,train_score,train_loss,best_epoch,best_value,early_stop_wait,learning_rate,epoch_time_sec,total_training_time_sec,avg_epoch_time_sec
133,15.791797787780762,-0.29207369468688965,129,15.790432234191895,4,1e-05,108.83768486976624,14269.654331684113,107.29063407281288
134,15.794394512634277,-0.29106235637664796,129,15.790432234191895,5,1e-05,109.03317332267761,14378.815982103348,107.30459688136827
135,15.791431440734863,-0.2910567900466919,129,15.790432234191895,6,1e-05,108.99187850952148,14487.937101840973,107.31805260622943
136,15.790897532043457,-0.29265377841949464,129,15.790432234191895,7,1e-05,108.80350255966187,14596.99096417427,107.33081591304611
137,15.791858884887695,-0.292309447555542,129,15.790432234191895,8,1e-05,108.74645614624023,14705.863854169846,107.34207192824705
138,15.791864819641113,-0.29272968245506287,129,15.790432234191895,9,1e-05,108.75143337249756,14814.746293783188,107.35323401292165
139,15.796860178222657,-0.29228348719596864,129,15.790432234191895,10,1e-05,109.0905532836914,14923.970390796661,107.36669345896878
140,15.794473032836914,-0.29103394461631776,129,15.790432234191895,11,1e-05,108.99774980545044,15033.10302901268,107.37930735009057
141,15.791638141784668,-0.2904953580570221,129,15.790432234191895,12,1e-05,108.87764048576355,15142.323775291443,107.39236720064854
142,15.788724760742188,-0.290975592918396,142,15.788724760742188,0,1e-05,108.90956830978394,15251.366560220718,107.40398986070929
143,15.791277663269042,-0.2907277395057678,142,15.788724760742188,1,1e-05,108.40903902053833,15359.912149190903,107.41197307126505
144,15.790636560974121,-0.291300666809082,142,15.788724760742188,2,1e-05,108.56437635421753,15468.609921216965,107.42090223067336
145,15.792182778625488,-0.29198274384498596,142,15.788724760742188,3,1e-05,108.60347747802734,15577.344096422195,107.42995928567031
146,15.790119859313965,-0.2914575317001343,142,15.788724760742188,4,1e-05,108.61135721206665,15686.211999177933,107.43980821354748
147,15.787796667785644,-0.2910686902141571,147,15.787796667785644,0,1e-05,108.94316339492798,15795.28388762474,107.4509108001683
148,15.79165452392578,-0.2904170877742767,147,15.787796667785644,1,1e-05,108.13329195976257,15903.547307729721,107.45640072790351
149,15.789119216918944,-0.29063353008270265,147,15.787796667785644,2,1e-05,108.33363509178162,16012.01186800003,107.46316689932907
150,15.788830723571778,-0.29024212105751035,147,15.787796667785644,3,1e-05,108.34185600280762,16120.482964277267,107.46988642851511
151,15.789845530700683,-0.29036966753959653,147,15.787796667785644,4,1e-05,108.99280524253845,16229.816268205643,107.48222694175922
152,15.791053647155762,-0.2901137389945984,147,15.787796667785644,5,1e-05,109.03498029708862,16339.07961678505,107.49394484727006
153,15.792582359313965,-0.2901675603199005,147,15.787796667785644,6,1e-05,108.69628930091858,16447.90866804123,107.50267103294921
154,15.791130464172364,-0.2892065743637085,147,15.787796667785644,7,1e-05,108.61001396179199,16556.65281367302,107.5107325563183
155,15.789068408813476,-0.28883107195854185,147,15.787796667785644,8,1e-05,108.69622826576233,16665.477897405624,107.51921224132661
156,15.786031008911133,-0.28890103863716127,156,15.786031008911133,0,1e-05,108.67373943328857,16774.415958881378,107.52830742872678
157,15.787458538513183,-0.28892776357650757,156,15.786031008911133,1,1e-05,108.90745115280151,16883.457260608673,107.53794433508709
158,15.788191484680176,-0.28870085737228396,156,15.786031008911133,2,1e-05,108.89292788505554,16992.48688530922,107.54738535005835
159,15.787879543762207,-0.2885604404258728,156,15.786031008911133,3,1e-05,108.8555097579956,17101.474039554596,107.55644050034337
160,15.787005732116699,-0.2881784838104248,156,15.786031008911133,4,1e-05,108.66939735412598,17210.27424120903,107.56421400755644
