epoch,train_score,train_loss,best_epoch,best_value,early_stop_wait,learning_rate,epoch_time_sec,total_training_time_sec,avg_epoch_time_sec
84,15.796832849121094,-0.2790645067024231,83,15.796539289855957,1,1e-05,110.82396149635315,9336.913114786148,111.15372755697796
85,15.794260862426757,-0.27763245816230775,85,15.794260862426757,0,1e-05,111.17594790458679,9448.230339765549,111.15565105606528
86,15.794153877868652,-0.27982457298278807,86,15.794153877868652,0,1e-05,110.68166303634644,9559.190636634827,111.1533794957538
87,15.794475498657226,-0.2785638365268707,86,15.794153877868652,1,1e-05,110.80050349235535,9670.137476205826,111.15100547363018
88,15.794959783630372,-0.27872633467674257,86,15.794153877868652,2,1e-05,110.56408357620239,9780.838395118713,111.14589085362174
89,15.79465242919922,-0.27899251811027526,86,15.794153877868652,3,1e-05,111.06011629104614,9892.03602552414,111.14647219690045
90,15.792166457519532,-0.2775206814289093,90,15.792166457519532,0,1e-05,110.85168290138245,10003.02280831337,111.14469787014855
91,15.792823024597167,-0.2790835416507721,90,15.792166457519532,1,1e-05,110.83141350746155,10114.22408747673,111.14531964260144
92,15.79206559906006,-0.27842858456611635,92,15.79206559906006,0,1e-05,111.28151488304138,10225.646305799484,111.14832941086397
93,15.790215942993164,-0.2789107495212555,93,15.790215942993164,0,1e-05,111.20457553863525,10336.97466993332,111.1502652681002
94,15.79020522064209,-0.2775829549884796,93,15.790215942993164,1,1e-05,111.174480676651,10448.279082536697,111.15190513336913
95,15.79092327178955,-0.2775319623756409,93,15.790215942993164,2,1e-05,110.73344993591309,10559.28943490982,111.15041510431391
96,15.791960822753905,-0.2777723762130737,93,15.790215942993164,3,1e-05,111.68287324905396,10671.213790655136,111.158476985991
97,15.791368572692871,-0.27766715920448304,93,15.790215942993164,4,1e-05,111.02797293663025,10782.371058940887,111.1584645251638
98,15.790177355651856,-0.2775269419384003,93,15.790215942993164,5,1e-05,111.1964602470398,10893.695408821106,111.16015723286843
99,15.789734409179687,-0.27773821129798887,99,15.789734409179687,0,1e-05,111.05471563339233,11004.875467777252,111.16035826037628
100,15.78899022064209,-0.27798352719306946,100,15.78899022064209,0,1e-05,111.62400245666504,11116.635331630707,111.16635331630707
101,15.789045909118652,-0.2774722838115692,100,15.78899022064209,1,1e-05,110.70353317260742,11227.677013397217,111.1651189445269
102,15.788251128234863,-0.2773454780292511,102,15.788251128234863,0,1e-05,110.98255467414856,11338.787859201431,111.164586854916
103,15.790973527526855,-0.27668357087135315,102,15.788251128234863,1,1e-05,110.9641981124878,11449.881652593613,111.16389953974381
104,15.790322658691407,-0.2763114618492126,102,15.788251128234863,2,1e-05,110.83105516433716,11560.845716238022,111.16197804075021
105,15.785659682922363,-0.2772060736465454,105,15.785659682922363,0,1e-05,111.14469337463379,11672.119260787964,111.16304057893299
106,15.788558350219727,-0.2772088717651367,105,15.785659682922363,1,1e-05,110.99761652946472,11783.37384390831,111.16390418781424
107,15.787441364440918,-0.27678399048805236,105,15.785659682922363,2,1e-05,111.0465738773346,11894.548496246338,111.16400463781625
108,15.784629671325684,-0.27654071608543396,108,15.784629671325684,0,1e-05,111.30067372322083,12005.97683763504,111.16645220032444
109,15.78673347137451,-0.27564126585960386,108,15.784629671325684,1,1e-05,111.02049326896667,12117.12675523758,111.16630050676679
110,15.788584504089355,-0.2758672982215881,108,15.784629671325684,2,1e-05,111.03188347816467,12228.287381410599,111.16624892191453
111,15.78156371307373,-0.2764674592208862,111,15.78156371307373,0,1e-05,110.82069611549377,12339.466294527054,111.16636301375725
112,15.786547197265625,-0.2760806537914276,111,15.78156371307373,1,1e-05,110.78824663162231,12450.381151676178,111.16411742568016
113,15.786654216003418,-0.2750417803573608,111,15.78156371307373,2,1e-05,110.93418979644775,12561.445223093033,111.1632320627702
114,15.782332260742187,-0.2758398535823822,111,15.78156371307373,3,1e-05,111.28857493400574,12672.861546993256,111.16545216660751
115,15.785446709899903,-0.2752041490840912,111,15.78156371307373,4,1e-05,111.34884738922119,12784.37086558342,111.16844230942104
116,15.783341419372558,-0.2757240531730652,111,15.78156371307373,5,1e-05,110.86232471466064,12895.486527442932,111.16798730554252
117,15.78071211730957,-0.2757034178066254,117,15.78071211730957,0,1e-05,110.93004941940308,13006.545452594757,111.16705515038254
118,15.783145074157716,-0.27614324276924135,117,15.78071211730957,1,1e-05,110.88682222366333,13117.568098545074,111.16583134360232
119,15.779417329711913,-0.2755466572380066,119,15.779417329711913,0,1e-05,110.96509170532227,13228.660687685013,111.16521586289927
120,15.783611488952637,-0.27521088112831116,119,15.779417329711913,1,1e-05,111.10552406311035,13339.90152668953,111.16584605574607
121,15.781568537597657,-0.274932333316803,119,15.779417329711913,2,1e-05,110.84846520423889,13451.10462975502,111.16615396491753
122,15.78182216796875,-0.2747274880886078,119,15.779417329711913,3,1e-05,110.75692367553711,13561.994992017746,111.16389337719464
123,15.785118608703613,-0.2730243323326111,119,15.779417329711913,4,1e-05,110.88333177566528,13673.009454965591,111.16267849565521
124,15.778528069152832,-0.2742332280302048,124,15.778528069152832,0,1e-05,110.82897567749023,13783.967900514603,111.16103145576292
125,15.782252766418457,-0.2747659113788605,124,15.778528069152832,1,1e-05,110.77898144721985,13894.878349542618,111.15902679634094
126,15.78103892150879,-0.27434212547302245,124,15.778528069152832,2,1e-05,110.83926796913147,14005.981607198715,111.15858418411679
127,15.782911257019043,-0.27304086947441103,124,15.778528069152832,3,1e-05,110.60074496269226,14116.720968008041,111.15528321266174
128,15.782797139587402,-0.2729025113105774,124,15.778528069152832,4,1e-05,111.20766019821167,14228.060458421707,111.15672233141959
129,15.781080917663575,-0.27435635765075683,124,15.778528069152832,5,1e-05,110.94574308395386,14339.14015674591,111.15612524609233
130,15.781094650573731,-0.27401924172401426,124,15.778528069152832,6,1e-05,111.45816588401794,14450.729175806046,111.15945519850804
131,15.780456699523926,-0.2733415812778473,124,15.778528069152832,7,1e-05,111.119957447052,14562.204370498657,111.16186542365388
132,15.783286899414062,-0.27397870031356814,124,15.778528069152832,8,1e-05,110.9846179485321,14673.319883108139,111.16151426597075
133,15.781260197753907,-0.2734665731334686,124,15.778528069152832,9,1e-05,110.99946284294128,14784.44961977005,111.16127533661692
134,15.780650126647949,-0.2741131419086456,124,15.778528069152832,10,1e-05,111.61838150024414,14896.207201719284,111.1657253859648
135,15.779353518676757,-0.27329120448112487,124,15.778528069152832,11,1e-05,110.99593091011047,15007.334193468094,111.16543847013403
136,15.781609438171387,-0.27392418335914615,124,15.778528069152832,12,1e-05,110.8050799369812,15118.39260339737,111.16465149556889
137,15.780788100891114,-0.27293101857185365,124,15.778528069152832,13,1e-05,110.79052972793579,15229.311542749405,111.16285797627303
138,15.780629458618163,-0.27286863533020017,124,15.778528069152832,14,1e-05,111.33327960968018,15340.775517702103,111.16503998334856
139,15.779323049926758,-0.2724962681388855,124,15.778528069152832,15,1e-05,111.53707194328308,15452.442786216736,111.1686531382499
140,15.77949967376709,-0.2726998305988312,124,15.778528069152832,16,1e-05,110.79111933708191,15563.362997293472,111.16687855209624
141,15.779804673156738,-0.27265383778572083,124,15.778528069152832,17,1e-05,110.9354407787323,15674.650085687637,111.16773110416764
142,15.779238833618164,-0.27142512702941896,124,15.778528069152832,18,1e-05,111.14062404632568,15785.922018527985,111.16846491921116
143,15.778075640563966,-0.2721953729915619,143,15.778075640563966,0,1e-05,110.873690366745,15896.928443670273,111.167331773918
144,15.773725127563477,-0.27262909867286683,144,15.773725127563477,0,1e-05,111.13340878486633,16008.194151639938,111.16801494194402
145,15.777785484313965,-0.27230937129020694,144,15.773725127563477,1,1e-05,111.02031254768372,16119.347357749939,111.16791281206855
146,15.77748533782959,-0.27205905549049375,144,15.773725127563477,2,1e-05,111.10002040863037,16230.728967189789,111.1693764876013
147,15.776576174316407,-0.27168376544952394,144,15.773725127563477,3,1e-05,110.90480661392212,16341.768981933594,111.16849647573873
148,15.77631137298584,-0.2709625067806244,144,15.773725127563477,4,1e-05,110.6454861164093,16452.556277751923,111.1659207956211
149,15.776849553833008,-0.2724539636802673,144,15.773725127563477,5,1e-05,110.65171432495117,16563.34130716324,111.16336447760563
150,15.777787829284668,-0.2717626039838791,144,15.773725127563477,6,1e-05,111.07986330986023,16674.555185317993,111.16370123545329
151,15.774871774597168,-0.27237954089164734,144,15.773725127563477,7,1e-05,110.95266103744507,16785.881283283234,111.16477671048499
152,15.775275854187012,-0.27159335412979124,144,15.773725127563477,8,1e-05,111.12394785881042,16897.256350040436,111.16616019763444
153,15.774254781188965,-0.2715344087219238,144,15.773725127563477,9,1e-05,111.03982138633728,17008.438673734665,111.16626584140303
154,15.778068062438965,-0.27067036482810974,144,15.773725127563477,10,1e-05,111.59635806083679,17120.200882434845,111.17013560022626
155,15.7769512890625,-0.27199265251159666,144,15.773725127563477,11,1e-05,111.02658796310425,17231.359682798386,111.170062469667
156,15.773544375915527,-0.2708690151786804,156,15.773544375915527,0,1e-05,111.19172310829163,17342.824874162674,111.1719543215556
157,15.770512321472168,-0.2720107080173492,157,15.770512321472168,0,1e-05,111.05446195602417,17454.01115131378,111.17204554976931
158,15.773782905273437,-0.27048501074790954,157,15.770512321472168,1,1e-05,110.55938053131104,17564.708119392395,111.16903873033161
159,15.773478525390624,-0.26900390684127806,157,15.770512321472168,2,1e-05,110.70416712760925,17675.555760383606,111.16701736090319
160,15.773918809204101,-0.27087636026382444,157,15.770512321472168,3,1e-05,110.59650254249573,17786.283062696457,111.16426914185286
